temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
41.2,58,27.6,5.37,10.12,209,210,10.3,0.8945
40.9,60,28.2,6.28,11.22,211,211,12.4,0.9273
40.9,59,27.8,6.5,11.75,211,211,12.8,0.9324
41.2,58,27.4,6.57,11.9,213,214,12.9,0.9376
41.7,54,26.4,6.98,12.6,218,218,13.8,0.9428
41.8,51,25.1,7.25,12.91,219,221,14.3,0.948
41.6,49,24,7.54,13.29,219,219,15,0.9531
41.1,49,23.3,7.48,13.15,218,219,15.1,0.9583
40.9,49,23,7.39,12.84,220,220,14.9,0.9635
40.6,49,22.8,7.11,12.56,219,220,14.6,0.9686
40.4,49,23,7.06,12.37,218,219,14.1,0.9738
40.2,50,23.2,7.02,12.44,216,217,14,0.979
40.2,52,23.8,7,12.46,217,218,14,0.9761
41.1,53,25.2,7.15,12.45,222,223,14,0.9651
41.8,54,26.2,7.22,12.53,222,223,14.5,0.9541
43.1,54,27.6,6.93,11.81,224,224,14.5,0.9431
45.1,54,29.4,5.75,9.98,220,223,14,0.9321
47.4,51,30.3,7.14,10.94,233,234,14.4,0.9212
49.2,51,31.9,7.34,11.14,242,243,15,0.9102
49.2,51,31.9,7.76,11.81,255,255,15,0.8764
46.5,61,33.8,7.18,11.32,251,253,16.9,0.8198
43,75,35.6,5.82,9.75,241,244,14.2,0.7633
41.2,86,37.3,5.06,8.9,245,249,11.5,0.7067
40.2,82,35,4.51,8.01,257,261,10.1,0.6502
37.3,75,30.2,4.61,8.02,300,303,9.4,0.5936
37.6,70,28.8,4.4,7.79,309,312,8.9,0.5564
35.2,65,24.7,4.74,8.28,312,314,9.9,0.5385
34.2,60,21.9,4.84,8.3,308,311,10,0.5206
33,65,22.4,5.31,8.98,313,315,10.6,0.5027
30.9,66,20.7,4.81,8.29,317,318,10.9,0.4848
30.4,62,19.1,4.38,7.52,325,327,9.6,0.4669
30.1,59,17.6,4.22,7.08,329,329,8.9,0.449
29.4,58,16.6,4.19,6.96,327,328,8.5,0.4311
28.9,55,15,4.39,7.26,330,330,8.7,0.4132
28.6,55,14.5,4.28,7.3,323,324,8.8,0.3953
28.5,55,14.4,4.05,7.06,320,322,8.6,0.3774
28.2,56,14.3,3.47,6.37,311,316,8.2,0.367
28,55,14,3.82,6.51,313,315,7,0.364
27.4,57,14.3,3.61,6.53,304,310,7.6,0.3611
28.5,57,15,4,6.3,307,312,8,0.3581
30.1,54,15.2,4.17,6.08,314,315,9.4,0.3552
31.9,45,12.7,4.39,6.23,317,318,9.6,0.3522
32.4,43,12.4,3.97,5.59,319,317,9.9,0.3493
32.8,44,13.3,4.05,5.67,310,311,9.3,0.3322
32.1,48,14.3,3.92,5.56,308,308,9.3,0.3011
31.2,50,14.6,3.44,4.92,296,297,9,0.2699
30.9,52,15.1,2.94,4.33,288,289,7.5,0.2388
30.3,57,16.8,2.06,3.69,284,283,6.2,0.2077
29.5,64,18.8,1.48,3.05,298,293,4.2,0.1765
27.5,70,18.9,1.39,3.61,201,228,2.6,0.1738
27.7,68,18.5,2.18,4.63,196,213,3.8,0.1996
27.4,68,18.2,2.51,5.34,209,218,4.5,0.2254
27.4,66,17.6,2.64,5.52,217,222,4.9,0.2511
26.6,69,17.7,2.56,5.45,219,223,4.9,0.2769
25.8,71,17.7,2.69,5.81,228,229,4.7,0.3027
26.3,69,17.7,2.98,6.08,220,226,5.4,0.3284
27.3,67,17.7,3.22,6.23,216,222,6,0.3542
27.5,66,17.6,3.74,7.12,214,218,7.2,0.38
26.8,69,18.1,3.48,6.94,219,223,7.2,0.4057
27,71,18.9,3.32,6.59,224,228,6.6,0.4315
27.2,73,19.7,3.26,6.59,223,228,6.2,0.4519
28,73,20.4,3.61,7.03,224,230,6.5,0.4671
29.4,69,20.6,3.75,6.97,226,231,7.1,0.4822
31.2,66,21.2,3.56,6.3,218,223,7.2,0.4973
33,63,21.7,4.04,6.24,228,229,8.3,0.5125
33.7,63,22.4,4.18,6.31,228,229,8.7,0.5276
33.8,64,23,4.2,6.53,218,220,8.7,0.5427
34.4,62,22.7,4.32,6.72,222,224,9,0.5273
35.4,59,22.3,4.85,7.35,212,214,9.9,0.4812
37.2,53,21.7,4.75,7.08,221,223,10.6,0.4351
36.6,53,20.9,3.83,6.54,229,231,9.9,0.389
34.8,56,20.8,3.06,6.41,232,236,7.7,0.3429
34,58,20.6,3.26,6.66,230,237,6.1,0.2968
32.8,63,21.5,3.41,7.09,212,220,6.7,0.3047
31.8,66,21.7,3.33,7.32,213,219,6.3,0.3667
31.2,68,21.8,3.72,7.99,216,226,6.9,0.4287
30.9,68,21.5,3.47,7.72,226,233,7,0.4907
30.3,70,21.9,3.18,7.14,226,233,6.5,0.5527
30,73,22.4,3.24,7.15,214,222,6,0.6147
29.7,76,23.1,3.22,7.13,206,214,5.9,0.6767
30.1,76,23.5,3.72,8.1,211,215,7.1,0.7387
30.3,76,23.8,3.8,7.93,207,214,6.9,0.8007
30.5,76,24,4.02,8.39,207,211,7.4,0.8626
31,76,24.2,4.47,9,207,210,8.2,0.9246
31.5,76,24.7,4.7,9.38,209,211,8.8,0.9533
33.2,73,25.4,5.35,10.04,213,215,9.5,0.9487
34.1,72,25.9,5.55,10.4,214,215,10.6,0.944
37.2,67,27.4,5.47,11.24,211,212,12,0.9394
40.8,61,28.5,6.14,10.19,210,211,12.2,0.9347
44,56,29.4,6.6,10.26,212,213,13.3,0.9301
47.5,51,30.5,6.85,10.66,209,209,14.3,0.9254
49.2,50,31.3,6.44,10.34,208,208,14.2,0.9274
50.3,50,32.2,6.04,9.88,207,207,13.2,0.9359
51.1,50,33.3,5.72,9.88,199,201,12.9,0.9443
50,52,33,6.43,11.53,201,202,13.4,0.9528
47.9,55,32.7,6.36,11.76,204,206,12.9,0.9613
47.4,57,33.1,6.8,12.46,200,203,13.3,0.9698
48.4,56,33.7,7.57,13.51,195,197,14.3,0.9668
48,62,35.5,7.79,13.98,196,198,15.6,0.9524
48.9,58,34.6,7.42,13.28,207,205,15.7,0.938
49.2,56,34.2,6.72,12.23,217,219,14.8,0.9236
48.7,57,34.1,6.78,12.23,217,219,13.7,0.9091
48.7,58,34.5,6.44,11.81,223,225,13.5,0.8947
48.7,60,35.3,5.95,10.96,229,232,12.9,0.8803
49.2,61,36.3,5.22,9.81,238,240,11.8,0.8658
49,65,37.8,4.96,9.3,251,253,10.4,0.8514
46.7,81,41.3,3.81,7.5,265,272,9.8,0.837
46.2,87,42.5,4.12,7.61,293,298,7.8,0.8225
45.5,89,42.4,4.08,7.3,306,311,8.7,0.7823
45.1,86,41.1,4.1,7.4,304,308,7.9,0.7162
43.8,85,39.5,4.67,8.06,313,316,9.1,0.6501
42.5,75,35.1,4.1,6.59,317,318,9.3,0.5841
43.3,66,32.9,4.33,6.35,304,303,8.8,0.518
44.7,56,29.7,5.05,7.34,297,298,10.7,0.4519
45.3,54,29.4,4.59,6.61,290,290,10.9,0.3858
45,53,28.8,5.09,7.37,290,288,10.6,0.3999
44.7,55,29.5,5.64,8.58,277,278,11.3,0.4942
41.1,78,34.7,5.41,8.75,289,292,11.6,0.5885
39.8,75,32.5,5.36,8.54,307,308,11,0.6828
38.3,73,30.4,4.91,8.35,303,304,10.6,0.777
38.1,70,29.1,5.41,9,298,300,11,0.8713
35.9,69,26.7,6.58,10.82,316,316,11.2,0.8825
33.9,60,21.4,6.82,11.14,309,310,13.9,0.8105
32.7,61,20.9,6.1,9.98,311,313,13.8,0.7385
32.1,60,19.6,5.8,9.33,314,316,12.3,0.6666
31.4,59,18.7,5.25,8.59,320,320,11.6,0.5946
30.7,59,18,4.94,8.13,324,326,11.1,0.5227
30.3,58,17.3,4.1,6.74,326,328,10.1,0.4507
29.7,60,17.6,3.75,6.26,318,321,8.1,0.3787
29.3,61,17.6,3.12,5.45,310,314,7.3,0.3068
29.2,61,17.3,2.83,5.2,302,308,6.1,0.2348
28.3,64,17.6,2.64,5.14,299,307,5.7,0.1629
27.7,67,18.1,2.14,4.52,281,298,5.1,0.1721
25.4,73,18.1,1.96,4.57,255,280,3.8,0.2624
25.8,75,18.8,2.45,4.95,258,278,4.1,0.3528
28.4,72,20.4,2.52,4.25,236,246,5.2,0.4431
30.8,66,20.6,3.53,5.06,245,245,7.8,0.5335
33,58,19.7,4.2,5.92,258,258,9.2,0.6238
34.6,56,20.4,4.81,6.96,253,254,10.6,0.7142
36.4,52,20.3,5.24,7.71,235,236,11.4,0.7775
37.9,48,20.1,5.94,8.82,237,237,12.4,0.8138
38.5,50,21.5,6.07,9.43,237,238,12.9,0.8501
38.3,53,22.5,5.64,9.58,240,241,12.5,0.8864
36.8,56,22.8,5.81,10.6,243,245,11.6,0.9227
36.9,58,23.5,6.14,10.98,251,253,12.1,0.959
39.8,56,25.2,6.76,11.57,262,264,12.4,0.9424
39.2,59,26.1,6.41,11.11,266,268,13.4,0.8728
38.4,63,27.1,5.61,10.1,267,269,12.8,0.8033
37.2,69,28,4.83,9.2,264,268,11.1,0.7337
36.2,75,28.9,4.2,8.25,270,276,9.4,0.6641
36.1,79,30.1,3.67,7.34,281,287,7.9,0.5945
34.8,86,30.9,2.95,6.41,294,304,6.9,0.525
32.8,91,30.5,2.84,6.28,309,323,5.4,0.4554
31.1,91,28.8,2.69,6.02,315,324,5,0.3858
29.4,89,26.6,2.78,6.08,330,333,4.7,0.3162
28.1,87,24.7,2.61,5.86,328,333,4.8,0.2467
27.4,87,24,2.34,5.28,320,331,4.3,0.2251
27.6,84,23.5,2.5,5.78,323,330,3.9,0.2517
27.5,85,23.4,2.61,5.72,328,333,4.3,0.2782
30.9,77,24.4,2.46,5.07,333,338,4.8,0.3048
34.3,70,25.4,2.35,3.55,348,350,5.7,0.3313
36.7,64,25.8,1.87,2.53,16,18,5.7,0.3578
38.4,61,26.2,0.9,1.1,90,85,5.1,0.3844
39.6,59,26.5,1.44,1.89,124,122,4.5,0.4109
39.7,60,27,2.12,2.76,135,134,5.4,0.4375
38.9,64,27.7,2.48,3.47,133,136,5.8,0.464
37.2,70,28.2,2.56,3.98,111,115,5.8,0.4905
34,79,28.2,2.69,5.52,112,122,5.3,0.5171
32.6,84,28.4,3.14,6.65,127,134,5.5,0.5436
34.5,80,29.1,2.97,6.36,135,143,6,0.5758
34.1,83,29.5,3.66,7.98,145,150,6.6,0.6136
34.9,82,30,3.49,7.73,153,159,6.9,0.6515
35.1,80,29.4,3.81,8.16,157,163,7,0.6893
35.7,83,31,4.3,9,162,168,8,0.7272
37,87,33.4,4.68,9.59,164,169,8.8,0.765
38.4,88,35.3,4.98,10.07,170,173,9.4,0.8028
39.5,89,36.5,5.2,10.51,179,182,9.8,0.8407
41.1,83,36.5,5.77,11.24,189,192,11,0.8785
42.7,76,35.7,6.01,11.48,198,200,11.6,0.9164
43.8,70,34.8,5.96,11.36,203,205,11.6,0.9542
45,65,33.8,6.5,12.22,203,205,12.6,0.9733
47.6,57,33.3,6.66,12.28,208,210,13.4,0.9737
47.8,56,32.8,6.41,12.2,211,213,13,0.974
50.6,52,33.5,6.8,12.23,213,214,13.6,0.9744
53.7,49,34.8,5.86,12.06,217,217,14.3,0.9747
56,46,35.7,6.82,11.38,215,216,13.6,0.9751
57.7,45,36.3,7.12,11.37,218,219,14.5,0.9754
59.1,43,36.6,7.03,11.2,220,221,14.8,0.9754
59.3,43,37,6.16,10.19,222,223,14.4,0.9749
59.1,43,36.8,6.67,11.29,230,230,13.6,0.9745
57.7,46,37,6.03,10.74,230,231,13.7,0.974
56.5,48,37.3,5.97,10.62,230,232,12.3,0.9735
55.8,51,37.7,6.16,10.87,234,236,12.4,0.973
56.5,51,38.5,6,10.2,270,268,13.2,0.9652
52.5,65,41.1,6.3,10.71,268,268,12.7,0.9499
48.3,88,44.9,4.73,8.67,276,277,12.7,0.9347
47.4,78,41.1,3.76,7.14,253,259,9.2,0.9194
46.9,77,40,4.9,9.21,258,261,9.1,0.9042
45.2,71,36.5,5.9,10.62,271,273,11.4,0.8889
43.4,58,29.8,5.5,10.23,272,274,11.5,0.8737
42,53,25.9,5.11,9.75,273,276,10.8,0.8584
40.8,52,24.3,5.02,9.52,276,279,10.1,0.8431
39.7,53,23.8,4.88,9.17,285,288,10,0.8279
38.8,53,23.3,4.98,9.26,292,296,9.8,0.8126
37.3,58,23.7,4.6,8.56,312,315,9.8,0.7552
36.6,68,27.1,3.14,6.57,329,334,9,0.6555
35,73,27.3,3.38,6.83,326,328,6.4,0.5558
36.6,68,27.2,3.04,5.69,333,336,6.8,0.4561
37.5,56,23.1,4.81,7.24,343,342,10.2,0.3564
38.3,56,23.9,4.22,6.06,346,347,10.3,0.2567
38.7,55,23.8,3.31,4.73,355,354,9.4,0.157
39.1,55,24.1,2.12,2.83,8,8,8,0.1058
39.3,55,24.6,1.3,1.66,32,33,5.8,0.1029
39.1,56,24.7,0.73,0.92,74,77,4.3,0.1
38,59,25,1.04,1.33,73,77,3.1,0.0972
34.7,70,25.8,2.26,3.92,77,71,3.5,0.0943
32,78,25.8,2.73,5.47,82,81,4.6,0.0914
31.3,77,24.9,2.91,6.13,94,96,5.8,0.1263
30.5,81,25.3,2.79,6.09,111,113,5,0.1989
30.2,84,26,2.64,5.89,143,140,4.7,0.2715
29.9,87,26.6,2.92,6.62,149,151,4.9,0.344
30,88,26.8,3.14,7.03,149,156,5.5,0.4166
29.4,90,26.7,3.13,6.89,173,171,5.6,0.4892
29.9,83,25.3,3.79,7.85,168,173,7,0.5618
30.2,80,24.9,4.37,8.93,169,170,8.4,0.6344
30.1,85,26,4.23,8.71,173,177,8.1,0.707
33.7,80,28.3,4.6,8.91,179,183,8.1,0.7796
35.9,78,29.6,4.7,8.85,182,186,9.1,0.8521
38,75,30.7,4.51,8.66,193,194,9.5,0.8885
39.7,71,31.2,4.56,8.44,195,199,8.9,0.8888
39.3,77,32.7,4.29,8.24,208,209,8.8,0.889
39.3,84,34.8,4.66,8.92,215,217,8.9,0.8892
39.9,88,36.6,4.82,8.99,222,223,9.8,0.8894
40.8,88,37.4,5.2,9.22,232,233,10,0.8897
43.6,83,38.8,5.1,8.32,235,237,10.3,0.8899
46.4,65,35.1,7.96,11.91,255,255,16.1,0.8755
46.3,64,34.8,6.92,10.74,266,265,16.1,0.8466
45.6,55,30.3,6.63,10.86,275,276,14.2,0.8177
44.3,57,30.2,6.41,10.73,281,282,13.7,0.7888
42.9,61,30.6,5.79,9.98,280,281,13.2,0.7599
42.3,64,31,5.44,9.47,290,292,11.8,0.731
42.2,65,31.4,4.24,7.94,278,281,11,0.6912
42.5,65,31.6,4.06,7.5,280,283,8.5,0.6405
42.1,66,31.5,3.59,6.9,283,287,8,0.5899
41.2,68,31.3,2.79,5.77,291,296,7.2,0.5392
39.2,74,31.6,2.51,5.52,293,302,5.4,0.4885
36.8,81,31.4,2.82,6.19,293,304,5,0.4378
34.9,84,30.7,2.69,6.16,292,302,5.1,0.3871
33.4,86,29.8,2.66,6,290,300,4.6,0.3364
32.7,87,29.2,2.53,5.75,288,301,4.4,0.2858
32,88,28.8,2.33,5.15,280,299,4.2,0.2351
31.5,91,29.1,2.22,4.62,262,288,3.8,0.1844
30.6,93,28.9,2.24,4.4,243,270,3.7,0.1503
31.2,89,28.4,1.91,4.4,264,291,3.7,0.1329
30.1,92,27.9,2.32,4.12,263,293,3.8,0.1154
32.6,86,28.8,2.47,4.5,249,269,4.5,0.098
37,73,29.1,1.96,3.06,255,259,4.8,0.0805
40.2,59,26.9,2.22,3.11,262,264,5.6,0.0631
42,54,26.4,1.99,2.72,252,253,5.6,0.0456
43.5,52,27.1,2.06,2.82,247,247,5.5,0.0515
44.3,51,27.3,2.37,3.18,242,242,5.7,0.0806
43.9,51,27.2,2.47,3.64,238,238,5.7,0.1098
42.5,57,28.3,1.77,3.82,227,227,5.5,0.139
39,66,28.5,1.92,4.52,208,215,3.5,0.1681
37.1,69,28,2.87,5.12,209,219,4.1,0.1973
36.1,71,27.7,2.2,5.39,210,220,4.2,0.2221
35.8,70,27.1,2.73,5.6,204,215,4.3,0.2425
36.6,69,27.4,2.15,5.35,202,213,4.4,0.2629
35.7,71,27.3,2.28,5.42,195,210,3.9,0.2833
35.7,72,27.4,2.44,5.69,199,211,4.4,0.3037
35.8,72,27.7,2.42,5.66,204,216,4.4,0.3241
35,76,28.2,2.46,5.66,207,216,4.4,0.3445
34.8,78,28.7,2.52,5.67,214,221,4.5,0.3649
34.5,80,29,2.42,5.53,210,221,4.4,0.3853
34,82,29.1,2.55,5.64,206,217,4.4,0.4057
33.6,84,29.2,2.56,5.78,201,210,4.5,0.4261
34,83,29.4,2.53,5.68,198,206,4.7,0.4246
33.6,86,29.8,2.68,6.02,207,212,4.5,0.4012
34.8,83,30.1,2.91,6.27,207,214,5.2,0.3779
37,77,30.6,2.77,5.88,206,212,5.4,0.3545
39.8,71,31.2,2.79,5.59,201,207,5.7,0.3312
42,66,31.6,3.01,4.66,201,203,6.4,0.3078
44.6,61,32.1,3.42,5.13,201,201,7.5,0.2845
47.4,56,32.4,3.72,5.39,211,211,8.3,0.2722
48.2,53,32.1,3.7,5.34,218,218,8.3,0.2709
48.3,52,31.5,3.26,4.88,230,227,8,0.2696
46.5,57,32.2,2.13,4.53,229,227,6.9,0.2683
42.8,65,31.8,2.97,5.54,213,219,4.3,0.267
41.6,69,32.1,2.61,6.34,212,218,4.6,0.2657
41.3,65,30.4,2.59,6.1,208,215,4.6,0.2653
40.1,69,30.6,2.56,6.22,201,208,4.5,0.2659
39,75,31.6,2.85,6.48,198,207,4.9,0.2666
38.2,77,31.7,3.13,7.08,207,216,5.5,0.2672
38.1,76,31.1,3.18,7.23,224,229,5.7,0.2678
38,74,30.5,3.31,7.45,245,248,6,0.2684
36.6,79,30.6,3.4,7.65,256,259,6.2,0.2691
35.7,84,31.2,3.32,7.21,263,267,6.3,0.2697
34.5,90,31.8,3.11,6.8,264,269,5.9,0.2703
33.5,93,31.7,3.1,6.84,270,276,5.7,0.2709
32.7,94,31.2,2.83,6.43,278,285,5.6,0.2716
32,95,30.8,2.53,5.83,279,292,5,0.2634
31.3,96,30.4,2.91,6.14,274,289,4.8,0.2466
30.3,97,29.5,2.9,6.43,272,285,5.2,0.2297
32.8,94,31.3,2.7,5.29,272,285,5.2,0.2128
36.8,87,33.2,1.9,3.32,267,277,4.9,0.1959
40.6,79,34.6,1.91,2.8,264,268,5,0.1791
43.7,71,34.9,1.73,2.42,260,263,5,0.1622
45.6,65,34.3,1.93,2.75,249,251,5.3,0.1453
46.6,60,33.3,1.64,2.14,232,233,5.2,0.1284
46.6,60,33.3,2.2,3.12,231,230,5,0.1116
44.6,68,34.5,1.58,3.33,235,237,5,0.0947
40.9,73,33,2.02,3.86,250,253,3.5,0.0778
35.7,85,31.6,2.21,3.32,252,254,2.9,0.0609
40.6,68,31,1.08,1.03,22,299,3,0.0932
34.7,83,30,1.4,0.86,94,126,1.7,0.1747
34.3,84,29.9,1.49,2.61,138,148,2.4,0.2561
34.8,84,30.4,3.08,4.39,144,156,3.9,0.3376
35.1,87,31.5,2.77,6.46,154,158,4.6,0.419
35.7,83,31.2,2.77,6.53,154,165,4.5,0.5005
35.7,86,32.1,2.89,6.81,166,177,4.9,0.5819
36.6,86,33,3.14,7.3,171,178,5.7,0.6634
37.7,84,33.4,3.21,7.3,175,180,5.8,0.7448
38.1,84,33.6,3.3,7.34,166,174,5.9,0.8263
38,84,33.6,3.76,8.07,155,163,6.8,0.9077
37.9,85,33.9,4.17,8.78,150,157,7.7,0.9351
39.4,83,34.6,4.61,9.27,156,160,8.5,0.9084
40.3,79,34.5,4.96,9.75,161,165,9.5,0.8817
42.4,73,34.5,5.79,10.65,162,165,11.4,0.855
45.4,68,35.5,5.19,12.32,161,167,12.2,0.8283
46.5,65,35.3,5.98,12.25,162,166,13.3,0.8016
47.7,63,35.7,6.14,12.08,161,166,11.8,0.7749
48.4,57,33.9,6.82,12.46,169,171,14.3,0.7785
48.2,56,33,7.42,12.82,175,176,15.1,0.8124
48.9,55,33.6,7.82,13.32,176,177,15.8,0.8463
47.5,66,36.8,7.32,13.01,176,177,15.8,0.8802
48.9,61,36,7.3,13,180,181,14.6,0.9141
50,58,35.9,7.91,13.92,182,183,15.8,0.948
50.6,61,37.6,7.94,13.89,186,187,16.3,0.9649
50.5,67,39.9,7.6,13.51,189,190,17.1,0.9647
51.9,65,40.6,7.64,13.46,194,195,15.3,0.9644
53.1,67,42.5,8.03,13.92,194,194,16.1,0.9642
53.6,69,43.5,8.34,14.29,194,195,16.8,0.964
54.6,69,44.5,8.32,14.09,193,195,16.9,0.9638
55.2,68,44.7,8.25,14,194,195,17.1,0.9635
54.1,75,46.4,7.81,13.63,193,194,21.9,0.9633
54.3,78,47.6,7.98,13.83,195,196,21.1,0.9631
53.9,84,49.3,8.44,14.74,199,199,21.7,0.9628
54.7,84,50,9.19,15.64,202,203,22.5,0.9626
54.6,86,50.5,8.6,14.36,234,233,18.6,0.9621
48.3,72,39.8,9.86,16.33,240,239,19.4,0.9612
43.8,75,36.2,8.68,14.56,237,238,19.9,0.9604
42,65,31.2,9.12,14.54,244,244,19,0.9595
42,60,29.3,8.68,13.6,243,243,18.4,0.9587
42.8,58,28.8,9.28,14.25,240,240,19.6,0.9578
42.9,58,29,8.35,12.68,236,236,18.9,0.957
42.4,56,27.8,8.16,12.43,239,238,17.3,0.9581
40.9,53,25.1,8.68,13.33,246,245,17.6,0.9612
37.7,54,22.5,9.14,14.17,250,250,18.4,0.9642
33.9,55,19.5,9.11,14.23,251,252,18.7,0.9673
32.4,53,17.1,8.92,14.29,250,251,18.4,0.9704
31.4,47,13.5,8.96,14.46,254,254,19.1,0.9735
30.8,46,12.5,8.73,14.12,246,247,18.3,0.9744
29.2,48,11.7,8.17,13.61,248,249,17.7,0.9732
28.5,47,10.9,8.1,13.47,250,250,17.2,0.972
27.8,50,11.4,7.29,12.41,245,247,16.4,0.9708
27.6,50,11.4,7.38,12.53,243,245,15.1,0.9696
27.2,50,11.1,7.59,12.78,252,253,15.5,0.9684
26.6,53,11.5,6.58,11.23,250,252,15.4,0.9672
25.8,56,12.3,6.59,11.2,248,250,13.5,0.9661
25.5,57,12.3,5.65,9.92,247,248,13.2,0.9649
25.2,58,12.6,5.06,9.07,232,236,11.4,0.9637
26.6,56,12.8,5.8,10.01,226,230,11.5,0.9625
27.2,57,14.1,6.33,10.84,239,240,13,0.9491
27.4,60,15.4,6.42,10.76,233,235,13.2,0.9235
26.6,59,14.3,6.16,10.59,234,236,12.9,0.8979
27.4,57,14.1,5.46,9.3,235,238,12.7,0.8723
29.2,50,12.9,8.45,12.92,249,248,15.9,0.8468
30.9,49,13.9,8.51,13.12,252,252,18.4,0.8212
31.6,50,15,8.15,12.52,256,255,17.5,0.7956
31.9,50,15.4,8.13,12.56,256,256,16.7,0.7994
31.8,54,17.1,7.71,12.01,257,257,16.7,0.8326
31.3,56,17.5,7.62,12.03,256,257,16.4,0.8658
30.4,57,17.2,7.33,11.61,259,259,16.4,0.8989
29.4,60,17.3,6.4,10.42,260,261,14.4,0.9321
28.2,62,16.8,6.36,10.37,262,263,13.5,0.9653
29.4,63,18.5,6.07,9.87,261,263,12.3,0.9496
28.6,65,18.4,5.56,9.27,262,263,11.9,0.885
28.3,67,18.7,5.02,8.81,264,267,10.8,0.8204
27.3,71,19,5.12,8.8,264,269,10.7,0.7559
26.2,72,18.5,4.53,8.11,264,268,10.5,0.6913
26,73,18.6,3.82,6.9,264,269,9,0.6267
25.7,75,18.9,3.3,5.83,270,276,7.6,0.5621
25.2,73,17.9,3.1,5.54,272,277,6.5,0.4976
24.2,72,16.6,3.1,5.83,255,264,6,0.433
23.2,76,16.8,3.31,6.26,245,253,6.3,0.3684
23.5,74,16.3,3.64,6.4,254,260,7,0.3038
23.5,72,15.9,3.71,6.56,256,262,7.3,0.3122
22.2,73,14.9,3.94,6.9,246,253,7.4,0.3936
22.1,73,14.6,4.08,7.16,253,258,8.1,0.4749
23.1,69,14.4,4.33,7.03,251,255,8.5,0.5562
25.1,61,13.7,5.54,8.25,263,264,11.6,0.6376
26.8,59,14.2,5.81,8.52,266,266,12.2,0.7189
27.9,58,14.9,5.9,8.71,268,268,12.5,0.8003
28.7,55,14.8,5.9,8.8,270,271,12.5,0.8246
29.4,51,13.7,6,9.2,268,270,12.6,0.7918
28.3,61,16.6,5.91,9.22,274,274,12.9,0.759
28,56,14.3,4.92,8.11,265,267,12.2,0.7263
26.9,57,13.8,4.24,7.52,262,265,9.6,0.6935
25.7,62,14.4,4.03,7.4,256,261,8.4,0.6608
25.7,65,15.4,4.66,8.04,247,253,7.9,0.6474
25.4,67,16.1,5.5,9.24,251,254,11,0.6535
24.6,62,13.4,5.7,9.46,255,257,11.2,0.6596
24,52,9,6.14,9.99,251,252,12.2,0.6657
23.3,58,10.6,4.79,8.84,244,248,12.3,0.6717
23.4,63,12.5,4.89,8.5,239,242,9.2,0.6778
22.7,66,13.1,4.99,8.87,237,240,10,0.6839
23.3,65,13.4,5.42,9.21,247,249,10.7,0.69
22.7,67,13.3,5.24,9.15,246,248,10.8,0.6961
22.4,69,13.9,4.92,8.95,241,245,10.3,0.7021
22.3,72,14.8,4.8,8.7,234,240,9.7,0.7082
22.3,74,15.2,4.95,8.96,227,231,9.7,0.71
22.5,73,15.1,5.37,9.57,225,229,10.6,0.7075
22.5,72,15,5.86,10.29,217,220,11.5,0.705
23.9,69,15.1,5.41,9.54,214,218,12.1,0.7025
25.4,62,14.1,6.59,10.26,222,224,13.4,0.7
27.5,55,13.6,7.48,11.34,232,233,15.2,0.6975
29.4,53,14.2,8.73,13.25,246,246,18.3,0.695
29.9,54,15,7.69,11.65,249,249,18,0.6488
29.4,57,15.9,6.44,10.07,244,246,15.7,0.559
30.1,59,17.7,7.24,11.29,252,253,14.8,0.4691
29.2,65,18.9,4.87,8.09,261,261,14.1,0.3793
28.5,66,18.7,4.08,7.06,259,263,9.6,0.2895
28,68,18.7,3.2,5.82,250,258,8.2,0.1996
27.5,73,20.1,2.6,4.73,247,257,6.3,0.1527
27.3,74,20.2,2.46,4.46,243,254,5,0.1488
26.7,75,19.8,2.1,3.91,245,257,4.8,0.145
26.5,73,18.9,2.06,3.79,241,258,4,0.1411
26.5,72,18.7,1.36,2.44,197,235,3.9,0.1372
26.4,76,20,1.71,2.84,173,190,3.7,0.1333
26.6,84,22.4,1.86,3.54,144,172,3.7,0.1294
27.3,74,20,2.6,4.96,196,199,4.3,0.1255
26.7,61,15.1,2.98,5.51,194,196,5.7,0.1216
25.9,65,15.8,2.96,5.36,192,194,5.7,0.1177
25.1,69,16.5,2.96,5.36,192,194,5.7,0.1138
24.6,75,17.8,3.03,5.38,188,190,6.1,0.1077
24.6,82,20,2.4,4.53,163,174,5.6,0.0994
24.9,80,19.6,2.53,4.08,162,169,5.1,0.0911
25.1,77,18.9,2.62,3.91,173,176,5.6,0.0828
25.9,74,18.9,2.72,3.85,186,189,6.1,0.0745
26.8,73,19.5,2.38,3.36,202,203,6.2,0.0662
28,71,19.8,1.91,2.55,223,225,5.8,0.0579
29.6,66,19.7,1.97,2.73,246,246,5.5,0.0708
30,65,19.6,1.65,2.14,256,259,5.4,0.1049
30.5,63,19.5,2.4,3.32,315,314,5.3,0.139
29.6,69,20.8,3.19,4.84,319,322,6.5,0.1732
28.3,76,21.7,2.48,4.55,317,320,6.6,0.2073
27.7,81,22.8,2.5,4.56,270,285,4.7,0.2414
27.7,89,24.9,4.36,7.83,328,335,6.4,0.2684
27.4,90,24.8,3.97,7.08,319,329,9,0.2884
27.4,88,24.3,4.05,6.94,327,332,8,0.3083
